record_id,title,venue,venue_family,year,route_G,route_R,route_P,route_membership,abstract_available,eligibility_decision,reason_code,reason_label,decision_evidence
P32644,Read-ME: Refactorizing LLMs as Router-Decoupled Mixture of Experts with System Co-Design.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Read-ME: Refactorizing LLMs as Router-Decoupled Mixture of Experts with System Co-Design.
P32667,RectifID: Personalizing Rectified Flow with Anchored Classifier Guidance.,NeurIPS,Artificial intelligence,2024,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
P32775,Reversing the Forget-Retain Objectives: An Efficient LLM Unlearning Framework from Logit Difference.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Reversing the Forget-Retain Objectives: An Efficient LLM Unlearning Framework from Logit Difference.
P32866,Sample-Efficient Geometry Reconstruction from Euclidean Distances using Non-Convex Optimization.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Sample-Efficient Geometry Reconstruction from Euclidean Distances using Non-Convex Optimization.
P32871,Satformer: Accurate and Robust Traffic Data Estimation for Satellite Networks.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Satformer: Accurate and Robust Traffic Data Estimation for Satellite Networks.
P32889,Scaling laws for learning with real and surrogate data.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Scaling laws for learning with real and surrogate data.
P32903,SceneCraft: Layout-Guided 3D Scene Generation.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: SceneCraft: Layout-Guided 3D Scene Generation.
P33047,SLIM: Style-Linguistics Mismatch Model for Generalized Audio Deepfake Detection.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: SLIM: Style-Linguistics Mismatch Model for Generalized Audio Deepfake Detection.
P33078,Solving Sparse \& High-Dimensional-Output Regression via Compression.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Solving Sparse \& High-Dimensional-Output Regression via Compression.
P33100,SPEAR: Exact Gradient Inversion of Batches in Federated Learning.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: SPEAR: Exact Gradient Inversion of Batches in Federated Learning.
P33229,SwitchHead: Accelerating Transformers with Mixture-of-Experts Attention.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: SwitchHead: Accelerating Transformers with Mixture-of-Experts Attention.
P33349,The Map Equation Goes Neural: Mapping Network Flows with Graph Neural Networks.,NeurIPS,Artificial intelligence,2024,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,DBLP title: The Map Equation Goes Neural: Mapping Network Flows with Graph Neural Networks.
P33367,The Selective G-Bispectrum and its Inversion: Applications to G-Invariant Networks.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: The Selective G-Bispectrum and its Inversion: Applications to G-Invariant Networks.
P33398,Tiny Time Mixers (TTMs): Fast Pre-trained Models for Enhanced Zero/Few-Shot Forecasting of Multivariate Time Series.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Tiny Time Mixers (TTMs): Fast Pre-trained Models for Enhanced Zero/Few-Shot Forecasting of Multivariate Time Series.
P33486,Training Binary Neural Networks via Gaussian Variational Inference and Low-Rank Semidefinite Programming.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Training Binary Neural Networks via Gaussian Variational Inference and Low-Rank Semidefinite Programming.
P33489,Training Dynamics of Transformers to Recognize Word Co-occurrence via Gradient Flow Analysis.,NeurIPS,Artificial intelligence,2024,false,false,true,P,false,Excluded,E03,No qualifying traffic input,"Title and abstract do not establish a classifier-facing population of passive packets, flows, sessions, or traffic traces."
P33650,Unsupervised Modality Adaptation with Text-to-Image Diffusion Models for Semantic Segmentation.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Unsupervised Modality Adaptation with Text-to-Image Diffusion Models for Semantic Segmentation.
P33861,ZipCache: Accurate and Efficient KV Cache Quantization with Salient Token Identification.,NeurIPS,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: ZipCache: Accurate and Efficient KV Cache Quantization with Salient Token Identification.
P33912,A Fair Federated Learning Method for Handling Client Participation Probability Inconsistencies in Heterogeneous Environments.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: A Fair Federated Learning Method for Handling Client Participation Probability Inconsistencies in Heterogeneous Environments.
P33959,A Standardized Benchmark for Multilabel Antimicrobial Peptide Classification.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: A Standardized Benchmark for Multilabel Antimicrobial Peptide Classification.
P34067,Adv-BMT: Bidirectional Motion Transformer for Safety-Critical Traffic Scenario Generation.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Adv-BMT: Bidirectional Motion Transformer for Safety-Critical Traffic Scenario Generation.
P34105,Agnostic Learning under Targeted Poisoning: Optimal Rates and the Role of Randomness.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Agnostic Learning under Targeted Poisoning: Optimal Rates and the Role of Randomness.
P34168,APIGen-MT: Agentic Pipeline for Multi-Turn Data Generation via Simulated Agent-Human Interplay.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: APIGen-MT: Agentic Pipeline for Multi-Turn Data Generation via Simulated Agent-Human Interplay.
P34203,Attention (as Discrete-Time Markov) Chains.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Attention (as Discrete-Time Markov) Chains.
P34227,Automatic Synthetic Data and Fine-grained Adaptive Feature Alignment for Composed Person Retrieval.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Automatic Synthetic Data and Fine-grained Adaptive Feature Alignment for Composed Person Retrieval.
P34244,BadVLA: Towards Backdoor Attacks on Vision-Language-Action Models via Objective-Decoupled Optimization.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: BadVLA: Towards Backdoor Attacks on Vision-Language-Action Models via Objective-Decoupled Optimization.
P34437,Causality Meets the Table: Debiasing LLMs for Faithful TableQA via Front-Door Intervention.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Causality Meets the Table: Debiasing LLMs for Faithful TableQA via Front-Door Intervention.
P34513,Collective Counterfactual Explanations: Balancing Individual Goals and Collective Dynamics.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Collective Counterfactual Explanations: Balancing Individual Goals and Collective Dynamics.
P34628,Convex Approximation of Two-Layer ReLU Networks for Hidden State Differential Privacy.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Convex Approximation of Two-Layer ReLU Networks for Hidden State Differential Privacy.
P34676,Cross City Traffic Flow Generation via Retrieval Augmented Diffusion Model.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Cross City Traffic Flow Generation via Retrieval Augmented Diffusion Model.
P34725,Dataset Distillation of 3D Point Clouds via Distribution Matching.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Dataset Distillation of 3D Point Clouds via Distribution Matching.
P34763,Defining and Discovering Hyper-meta-paths for Heterogeneous Hypergraphs.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Defining and Discovering Hyper-meta-paths for Heterogeneous Hypergraphs.
P34952,Dual-Comb Ghost Imaging with Transformer-Based Reconstruction for Optical Fiber Endomicroscopy.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Dual-Comb Ghost Imaging with Transformer-Based Reconstruction for Optical Fiber Endomicroscopy.
P34953,"Dual-Flow: Transferable Multi-Target, Instance-Agnostic Attacks via In-the-wild Cascading Flow Optimization.",NeurIPS,Artificial intelligence,2025,false,false,true,P,false,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P35051,egoEMOTION: Egocentric Vision and Physiological Signals for Emotion and Personality Recognition in Real-world Tasks.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: egoEMOTION: Egocentric Vision and Physiological Signals for Emotion and Personality Recognition in Real-world Tasks.
P35099,Enhancing LLM Planning for Robotics Manipulation through Hierarchical Procedural Knowledge Graphs.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Enhancing LLM Planning for Robotics Manipulation through Hierarchical Procedural Knowledge Graphs.
P35134,ESCA: Enabling Seamless Codec Avatar Execution through Algorithm and Hardware Co-Optimization for Virtual Reality.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: ESCA: Enabling Seamless Codec Avatar Execution through Algorithm and Hardware Co-Optimization for Virtual Reality.
P35239,Fast Inference for Augmented Large Language Models.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Fast Inference for Augmented Large Language Models.
P35255,FastJAM: a Fast Joint Alignment Model for Images.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: FastJAM: a Fast Joint Alignment Model for Images.
P35345,FlowRefiner: A Robust Traffic Classification Framework against Label Noise.,NeurIPS,Artificial intelligence,2025,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P35387,From Experts to a Generalist: Toward General Whole-Body Control for Humanoid Robots.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: From Experts to a Generalist: Toward General Whole-Body Control for Humanoid Robots.
P35446,GenColor: Generative and Expressive Color Enhancement with Pixel-Perfect Texture Preservation.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: GenColor: Generative and Expressive Color Enhancement with Pixel-Perfect Texture Preservation.
P35471,Generating and Checking DNN Verification Proofs.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Generating and Checking DNN Verification Proofs.
P35580,GUI-Rise: Structured Reasoning and History Summarization for GUI Navigation.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: GUI-Rise: Structured Reasoning and History Summarization for GUI Navigation.
P35591,Hadamard Test is Sufficient for Efficient Quantum Gradient Estimation with Lie Algebraic Symmetries.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Hadamard Test is Sufficient for Efficient Quantum Gradient Estimation with Lie Algebraic Symmetries.
P35758,Improving LLM General Preference Alignment via Optimistic Online Mirror Descent.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Improving LLM General Preference Alignment via Optimistic Online Mirror Descent.
P35878,Joint Relational Database Generation via Graph-Conditional Diffusion Models.,NeurIPS,Artificial intelligence,2025,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Joint Relational Database Generation via Graph-Conditional Diffusion Models.
